x-axis,mean_vels
-1.1375000000000002,0.0
-0.9750000000000002,0.0
-0.8125000000000002,0.0
-0.6500000000000001,0.0
-0.4875000000000001,0.0
-0.32500000000000007,-0.029164474218573377
-0.16250000000000003,-0.043939152659589795
0.0,-0.09727565446664355
0.16250000000000003,-0.16970922442904526
0.32500000000000007,-0.18830183882732754
0.4875000000000001,-0.22077973679449497
0.6500000000000001,-0.1960209626549938
0.8125000000000002,-0.19236195266135547
0.9750000000000002,-0.20270600985781134
1.1375000000000002,-0.1441970008715281
1.3000000000000003,-0.06801425692332372
1.4625000000000004,-0.0329576457968255
1.6250000000000004,0.008179283519715867
1.7875000000000003,0.04757640406422284
1.9500000000000004,0.0802771424209097
2.1125000000000003,0.10659254922515322
2.2750000000000004,0.1849394297542435
2.4375000000000004,0.23930760233501402
2.6000000000000005,0.31670260872672207
2.7625000000000006,0.3793444393366996
2.9250000000000007,0.42890358358138037
3.087500000000001,0.4563082515615466
3.250000000000001,0.4943387378826137
3.4125000000000005,0.5173420024002964
3.5750000000000006,0.5635339855086939
3.7375000000000007,0.6279898120761873
3.900000000000001,0.6792428906394565
4.062500000000001,0.7533089035347889
4.2250000000000005,0.840793782137786
4.387500000000001,0.9315185805484536
4.550000000000001,1.0252495754425408
4.712500000000001,1.086059497575527
4.875000000000001,1.1379707317663441
5.037500000000001,1.2107617139293467
5.200000000000001,1.2970530672927207
5.362500000000001,1.3796309702468397
5.525000000000001,1.4893795884791032
5.687500000000001,1.5756510741430716
5.850000000000001,1.6800801836575394
6.012500000000001,1.7923872079382608
6.175000000000002,1.8803170270349738
6.337500000000001,1.9554951862858045
6.500000000000002,2.0475413366543065
6.662500000000001,2.138010573577728
6.825000000000001,2.1980156356731024
6.987500000000002,2.2267548639011565
7.150000000000001,2.251548767966154
7.312500000000002,2.2787630341302396
7.475000000000001,2.302037258904437
7.637500000000002,2.3073340344527913
7.800000000000002,2.281364819371068
7.962500000000001,2.2282723642923274
8.125000000000002,2.1615942601455034
8.287500000000001,2.0972313631669945
8.450000000000001,1.9936651713963867
8.612500000000002,1.8562026330329742
8.775000000000002,1.7250170310067887
8.937500000000002,1.5850266752543736
9.100000000000001,1.357672273970352
9.262500000000001,1.0816249378904461
9.425000000000002,0.8787682197761129
9.587500000000002,0.6564734595780485
9.750000000000002,0.49217751253620096
9.912500000000001,0.3700027447066135
10.075000000000003,0.26293019636651144
10.237500000000002,0.17321906756625813
10.400000000000002,0.039816898562836545
10.562500000000002,-0.06282609576330711
10.725000000000001,-0.13355975423593064
10.887500000000003,-0.2619627018825692
11.050000000000002,-0.4106471292423255
11.212500000000002,-0.517164339554015
11.375000000000002,-0.6223443190195594
11.537500000000003,-0.7180586029778445
11.700000000000003,-0.7967465926528887
11.862500000000002,-0.8548944515718971
12.025000000000002,-0.957176323847851
12.187500000000002,-1.0318621398964205
12.350000000000003,-1.125804580781117
12.512500000000003,-1.2027725211517168
12.675000000000002,-1.2597587789012215
12.837500000000002,-1.2808957917071122
13.000000000000004,-1.2953527449236026
13.162500000000003,-1.2746406756005224
13.325000000000003,-1.2560591367721583
13.487500000000002,-1.239802235640717
13.650000000000002,-1.193975555835998
13.812500000000004,-1.1550462838547602
13.975000000000003,-1.119113943241922
14.137500000000003,-1.079033333617497
14.300000000000002,-1.03634233902161
14.462500000000002,-0.9507103617635028
14.625000000000004,-0.8388896802904496
14.787500000000003,-0.7319703515033122
14.950000000000003,-0.6283168451723739
15.112500000000002,-0.5131325200398239
15.275000000000004,-0.42271806386576405
15.437500000000004,-0.30928518855892184
15.600000000000003,-0.21624099566272215
15.762500000000003,-0.14110920893925433
15.925000000000002,-0.05310645167860387
16.087500000000002,0.03818416231763453
16.250000000000004,0.09809547275718689
16.412500000000005,0.13713616075049417
16.575000000000003,0.18351060800021482
16.737500000000004,0.2427094241898573
16.900000000000002,0.2882183907259536
17.062500000000004,0.30858512965598156
17.225000000000005,0.3042643240212422
17.387500000000003,0.2861586365705078
17.550000000000004,0.2689720775981477
17.712500000000002,0.25204534217193375
17.875000000000004,0.2228778752357793
18.037500000000005,0.16157522095499394
18.200000000000003,0.1097348363121865
18.362500000000004,0.06886259505990658
18.525000000000002,-0.0013132895955472624
18.687500000000004,-0.09027438813934642
18.850000000000005,-0.10772355907857291
19.012500000000003,-0.07116100262982838
19.175000000000004,-0.06594928955883851
19.337500000000006,-0.04334821536378412
19.500000000000004,-0.0204476992177759
19.662500000000005,0.012162820226223104
19.825000000000003,0.0
19.987500000000004,0.0
20.150000000000006,0.0
20.312500000000004,0.0
20.475000000000005,0.0
20.637500000000003,0.0
20.800000000000004,0.0
20.962500000000006,0.0
21.125000000000004,0.0
21.287500000000005,0.0
21.450000000000003,0.0
21.612500000000004,0.0
21.775000000000006,0.0
21.937500000000004,0.0
22.100000000000005,0.0
22.262500000000003,0.0
22.425000000000004,0.0
22.587500000000006,0.0
