x-axis,mean_vels
0.0,-0.01962765664072834
0.16250000000000003,-0.014333995298880828
0.32500000000000007,-0.009589698803575316
0.4875000000000001,-0.0053744619707677375
0.6500000000000001,-0.001667979616414031
0.8125000000000002,0.0015500534435298578
0.9750000000000002,0.004299942393107995
1.1375000000000002,0.00660199241636444
1.3000000000000003,0.008476508697343253
1.4625000000000004,0.009943796420088493
1.6250000000000004,0.011024160768644226
1.7875000000000003,0.011737906927054516
1.9500000000000004,0.01210534007936341
2.1125000000000003,0.012146765409614978
2.2750000000000004,0.011882488101853272
2.4375000000000004,0.011332813340122375
2.6000000000000005,0.010518046308466318
2.7625000000000006,0.009458492190929181
2.9250000000000007,0.008174456171555027
3.087500000000001,0.006686243434387892
3.250000000000001,0.005014159163471865
3.4125000000000005,0.003178508542850997
3.5750000000000006,0.0011995967565693391
3.7375000000000007,-0.0009022710113290172
3.900000000000001,-0.003106789576800037
4.062500000000001,-0.00539365375579968
4.2250000000000005,-0.007742558364283865
4.387500000000001,-0.01013319821820851
4.550000000000001,-0.01254526813352955
4.712500000000001,-0.014958462926202974
4.875000000000001,-0.017532712464237314
5.037500000000001,-0.018808175598177355
5.200000000000001,-0.019985526183352777
5.362500000000001,-0.029405290571424977
5.525000000000001,-0.05813142805690021
5.687500000000001,-0.06518464473167233
5.850000000000001,-0.07304055313219743
6.012500000000001,-0.04878306516935539
6.175000000000002,-0.048612032573588704
6.337500000000001,-0.01916487891163362
6.500000000000002,-0.018445851722293724
6.662500000000001,-0.01318614372328719
6.825000000000001,-0.01399520594617782
6.987500000000002,-0.04969048859338214
7.150000000000001,-0.022983184107844477
7.312500000000002,-0.005108457243465987
7.475000000000001,0.02053697760942343
7.637500000000002,0.006076685633270924
7.800000000000002,-0.014418716686541391
7.962500000000001,-0.009571384779436132
8.125000000000002,-0.02506183299166018
8.287500000000001,-0.05348891545722961
8.450000000000001,-0.015035379158795072
8.612500000000002,0.026985515731717712
8.775000000000002,0.03475493555568277
8.937500000000002,0.09900191238279
9.100000000000001,0.11031645895147218
9.262500000000001,0.12314138070571655
9.425000000000002,0.10895864527474126
9.587500000000002,0.09393202155612156
9.750000000000002,0.07347692049021465
9.912500000000001,0.05042512609876361
10.075000000000003,0.06208374971178563
10.237500000000002,0.05019808224100826
10.400000000000002,0.0678421301364712
10.562500000000002,0.09309860774819374
10.725000000000001,0.08034942009406021
10.887500000000003,0.08931303854989814
11.050000000000002,0.15430960026536952
11.212500000000002,0.20511625131826347
11.375000000000002,0.23451995229669836
11.537500000000003,0.24959866083013116
11.700000000000003,0.2901750576411103
11.862500000000002,0.3255565359719293
12.025000000000002,0.36400211370759683
12.187500000000002,0.3813890893093367
12.350000000000003,0.4182241729023069
12.512500000000003,0.4476204286162055
12.675000000000002,0.5036670303443277
12.837500000000002,0.5960062240687256
13.000000000000004,0.6058549209064983
13.162500000000003,0.6209309336692252
13.325000000000003,0.635987887499754
13.487500000000002,0.6522401106472412
13.650000000000002,0.6458164272569731
13.812500000000004,0.6666066940666623
13.975000000000003,0.6540798079305962
14.137500000000003,0.6301103509965045
14.300000000000002,0.6199929964000513
14.462500000000002,0.5804066079903479
14.625000000000004,0.5893266925541945
14.787500000000003,0.5949325355785644
14.950000000000003,0.5872153703347115
15.112500000000002,0.6188718807047447
15.275000000000004,0.6557938190791978
15.437500000000004,0.6266071662702902
15.600000000000003,0.5956731083762233
15.762500000000003,0.540613606804111
15.925000000000002,0.48994664151846284
16.087500000000002,0.3913439239867672
16.250000000000004,0.39524911293599546
16.412500000000005,0.33328847425984925
16.575000000000003,0.3148507953019445
16.737500000000004,0.2946823501740157
16.900000000000002,0.21628766409351102
17.062500000000004,0.14195692961753947
17.225000000000005,0.05445682387195975
17.387500000000003,0.006622219494283288
17.550000000000004,-0.02725645588994093
17.712500000000002,-0.08061016134367367
17.875000000000004,-0.10762939257134643
18.037500000000005,-0.1086574672037551
18.200000000000003,-0.17108653072429275
18.362500000000004,-0.2435869466995951
18.525000000000002,-0.2841103109779268
18.687500000000004,-0.38798283349821683
18.850000000000005,-0.4477996429758775
19.012500000000003,-0.5103485180472006
19.175000000000004,-0.5427703002456543
19.337500000000006,-0.5656969175439418
