x-axis,mean_vels
-4.333333333333335,0.0
-4.116666666666668,0.0
-3.9000000000000012,0.0
-3.6833333333333345,0.0
-3.4666666666666677,0.0
-3.250000000000001,0.01290830574398372
-3.033333333333334,0.010643690701179504
-2.8166666666666673,0.008457165832265143
-2.6000000000000005,0.013173599818290901
-2.383333333333334,0.027846081606284982
-2.1666666666666674,0.029191245163268705
-1.9500000000000006,0.034243400640028704
-1.7333333333333338,-0.00025246637056900237
-1.516666666666667,-0.016460949527138634
-1.3000000000000003,-0.02318642686095936
-1.0833333333333337,-0.03871173098101167
-0.8666666666666669,-0.06507971542022445
-0.6500000000000001,-0.09753904058014798
-0.43333333333333346,-0.13642513118145727
-0.21666666666666673,-0.1681564015820434
0.0,-0.16981110769229113
0.21666666666666673,-0.15479202228341318
0.43333333333333346,-0.1436018862678633
0.6500000000000001,-0.14406734105808366
0.8666666666666669,-0.1456875258648888
1.0833333333333337,-0.1260866592301081
1.3000000000000003,-0.11804376931800283
1.516666666666667,-0.08758804708066953
1.7333333333333338,-0.044760203898769585
1.9500000000000006,0.0032132533286765644
2.1666666666666674,0.045864147947548596
2.383333333333334,0.07483436103024571
2.6000000000000005,0.10139172265043686
2.8166666666666673,0.14205310639492605
3.033333333333334,0.1809286714239784
3.250000000000001,0.22679080963072554
3.4666666666666677,0.2883457821110854
3.6833333333333345,0.3405960593566321
3.9000000000000012,0.42489737743952977
4.116666666666668,0.49050205527698026
4.333333333333335,0.5658444474585795
4.550000000000002,0.620338859713363
4.766666666666668,0.6718082795071847
4.983333333333335,0.7505576149514026
5.200000000000001,0.8193981297467363
5.416666666666668,0.8833678916878579
5.633333333333335,0.934219520603225
5.850000000000001,0.9873968014251271
6.066666666666668,1.0576909710816325
6.283333333333335,1.118734183274544
6.500000000000002,1.1866911489655954
6.716666666666669,1.2306125342357253
6.933333333333335,1.2785117077885675
7.150000000000002,1.2910195482499562
7.366666666666669,1.3029661785789488
7.583333333333336,1.3041188362256793
7.8000000000000025,1.2810396243268152
8.01666666666667,1.2402007422690016
8.233333333333336,1.1865768926634144
8.450000000000003,1.1002000651179427
8.66666666666667,1.0258161329182374
8.883333333333336,0.959366236577558
9.100000000000003,0.8940452520388152
9.31666666666667,0.828769398931492
9.533333333333337,0.8098730499747141
9.750000000000004,0.7794326078700051
9.96666666666667,0.7773704117578771
10.183333333333337,0.7460906448790957
10.400000000000002,0.7140252680964387
10.616666666666669,0.6843530970402307
10.833333333333336,0.6453183012441395
11.050000000000002,0.5633551306464373
11.26666666666667,0.5200512032852906
11.483333333333336,0.46016223330854444
11.700000000000003,0.38872853377261757
11.91666666666667,0.3413409341668415
12.133333333333336,0.28757207836747484
12.350000000000003,0.24701308879922435
12.56666666666667,0.2243546126277425
12.783333333333337,0.20865760061222074
13.000000000000004,0.1733824386212708
13.21666666666667,0.1258366624400439
13.433333333333337,0.08541870172287375
13.650000000000004,0.06374228508241167
13.86666666666667,0.054223070149660046
14.083333333333337,0.03304963848871169
14.300000000000004,0.033105347144328064
14.516666666666671,0.020238175571255186
14.733333333333338,-0.00015537893524819602
14.950000000000005,-0.023261085950877017
15.166666666666671,-0.0382938641102275
15.383333333333338,-0.03315073731360545
15.600000000000005,-0.015272076789324386
15.816666666666672,-0.0017873766949808058
16.03333333333334,0.022267184799160362
16.250000000000004,0.048234054349817285
16.466666666666672,0.06428697326342726
16.683333333333337,0.09462926982124095
16.900000000000006,0.09393821775291263
17.11666666666667,0.10994324267622026
17.33333333333334,0.11467599099951598
17.550000000000004,0.13964278401630312
17.766666666666673,0.1703986650902351
17.983333333333338,0.1718487887676657
18.200000000000006,0.17675455210809393
18.41666666666667,0.18069137057047246
18.63333333333334,0.19321955383451567
18.850000000000005,0.1991381763604129
19.066666666666674,0.17845187896723164
19.28333333333334,0.15350864186383395
19.500000000000007,0.1052981219605391
19.716666666666672,0.06416006553371492
19.93333333333334,0.0019666725791737637
20.150000000000006,-0.03991356109097439
20.366666666666674,-0.09306320336488455
20.58333333333334,-0.14783477777231918
20.800000000000004,-0.1871405131904866
21.016666666666673,-0.2118527765985322
21.233333333333338,-0.2224181320315407
21.450000000000006,-0.19083543143169973
21.66666666666667,-0.1569428909736978
21.88333333333334,-0.11838372507382555
22.100000000000005,-0.06849800803566447
22.316666666666674,-0.005046791132504481
22.53333333333334,0.018675909101881775
22.750000000000007,0.03638546111846407
22.966666666666672,0.031237731667324662
23.18333333333334,0.04798499989083413
23.400000000000006,0.05170923834106181
23.616666666666674,0.02645409466275777
23.83333333333334,0.004125192944379845
24.050000000000008,0.008290831513578201
24.266666666666673,0.011044244193364321
24.48333333333334,0.01389963512054992
24.700000000000006,0.016857004295135012
24.916666666666675,0.0
25.13333333333334,0.0
25.35000000000001,0.0
25.566666666666674,0.0
25.783333333333342,0.0
26.000000000000007,0.0
26.216666666666676,0.0
26.43333333333334,0.0
26.65000000000001,0.0
26.866666666666674,0.0
27.083333333333343,0.0
27.300000000000008,0.0
27.516666666666676,0.0
27.73333333333334,0.0
27.950000000000006,0.0
28.166666666666675,0.0
28.38333333333334,0.0
28.60000000000001,0.0
28.816666666666674,0.0
29.033333333333342,0.0
29.250000000000007,0.0
29.466666666666676,0.0
29.68333333333334,0.0
29.90000000000001,0.0
30.116666666666674,0.0
30.333333333333343,0.0
30.550000000000008,0.0
30.766666666666676,0.0
30.98333333333334,0.0
31.20000000000001,0.0
31.416666666666675,0.0
31.633333333333344,0.0
31.85000000000001,0.0
32.06666666666668,0.0
32.283333333333346,0.0
32.50000000000001,0.0
32.716666666666676,0.0
32.933333333333344,0.0
33.15000000000001,0.0
33.366666666666674,0.0
33.58333333333334,0.0
33.80000000000001,0.0
34.01666666666668,0.0
34.23333333333334,0.0
34.45000000000001,0.0
34.66666666666668,0.0
34.88333333333334,0.0
35.10000000000001,0.0
35.31666666666668,0.0
35.533333333333346,0.0
35.75000000000001,0.0
35.966666666666676,0.0
36.183333333333344,0.0
36.40000000000001,0.0
36.616666666666674,0.0
36.83333333333334,0.0
37.05000000000001,0.0
37.26666666666668,0.0
37.48333333333334,0.0
37.70000000000001,0.0
37.91666666666668,0.0
38.13333333333335,0.0
38.35000000000001,0.0
38.56666666666668,0.0
38.783333333333346,0.0
39.000000000000014,0.0
39.216666666666676,0.0
39.433333333333344,0.0
39.65000000000001,0.0
39.86666666666668,0.0
40.08333333333334,0.0
40.30000000000001,0.0
40.51666666666668,0.0
40.73333333333335,0.0
40.95000000000001,0.0
41.16666666666668,0.0
41.38333333333335,0.0
41.60000000000001,0.0
41.81666666666668,0.0
42.033333333333346,0.0
42.250000000000014,0.0
42.466666666666676,0.0
42.683333333333344,0.0
42.90000000000001,0.0
43.11666666666668,0.0
43.33333333333334,0.0
43.55000000000001,0.0
43.76666666666668,0.0
43.98333333333335,0.0
44.20000000000001,0.0
44.41666666666668,0.0
44.63333333333335,0.0
44.850000000000016,0.0
45.06666666666668,0.0
45.283333333333346,0.0
45.500000000000014,0.0
45.71666666666668,0.0
45.933333333333344,0.0
46.15000000000001,0.0
46.36666666666668,0.0
